daily_target,daily_nh3,ton_cost,total_cost,total_buy_MWh,total_sell_MWh,total_ren_MWh,total_load_MWh,curtailment_MWh,ren_used_MWh,self_use_ratio,green_ratio,feedin_ratio,all_pass,pass_count,alkel_ratio,pemel_ratio,nh3_ratio,alkel_on,pemel_on,alkel_startups,pemel_startups,avg_alkel_load,avg_pemel_load,alkel_energy_share,equipment_utilization,daily_storage_cost,cost_breakdown,solve_status,scenario_id,storage_cap_MWh,model_type
72,29.242,4124.38,120605.18,0.0,0.0,455.72,452.0,0.0,455.72,0.9918,1.0082,0.0,True,3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6416, 0.8256, 0.8701, 0.7809, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.1002, 0.1002, 0.1002, 0.1002, 0.0, 0.0, 0.1377, 0.5503, 0.9113, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.808, 0.6469, 0.7391, 0.8614, 0.9215, 0.9086, 0.8291]","[0.05, 0.05, 0.05, 0.05, 0.0, 0.0, 0.0695, 0.2898, 0.4853, 0.5333, 0.8104, 0.9072, 0.9309, 0.8834, 0.5333, 0.5333, 0.5333, 0.4294, 0.3422, 0.3921, 0.4583, 0.4908, 0.4839, 0.4408]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",24,24,0.7795,0.7143,0.1656,0.4061,5779.45,"{'wind_lcoe': np.float64(33650.77), 'pv_lcoe': np.float64(27765.74), 'om_total': 53409.2, 'grid_buy': 0.0, 'grid_sell_rev': 0.0, 'storage_daily': 5779.45}",1,19,30,dual
72,29.242,4256.14,124458.14,0.0,0.0,455.72,452.0,0.0,455.72,0.9918,1.0082,0.0,True,3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6416, 0.8256, 0.8701, 0.7809, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.1002, 0.1002, 0.1002, 0.1002, 0.0, 0.0, 0.1377, 0.5503, 0.9113, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.808, 0.6469, 0.7391, 0.8614, 0.9215, 0.9086, 0.8291]","[0.05, 0.05, 0.05, 0.05, 0.0, 0.0, 0.0695, 0.2898, 0.4853, 0.5333, 0.8104, 0.9072, 0.9309, 0.8834, 0.5333, 0.5333, 0.5333, 0.4294, 0.3422, 0.3921, 0.4583, 0.4908, 0.4839, 0.4408]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",24,24,0.7795,0.7143,0.1656,0.4061,9632.42,"{'wind_lcoe': np.float64(33650.77), 'pv_lcoe': np.float64(27765.74), 'om_total': 53409.2, 'grid_buy': 0.0, 'grid_sell_rev': 0.0, 'storage_daily': 9632.42}",1,19,50,dual
72,29.242,4585.54,134090.56,0.0,0.0,455.72,452.0,0.0,455.72,0.9918,1.0082,0.0,True,3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6416, 0.8256, 0.8701, 0.7809, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.1002, 0.1002, 0.1002, 0.1002, 0.0, 0.0, 0.1377, 0.5503, 0.9113, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.808, 0.6469, 0.7391, 0.8614, 0.9215, 0.9086, 0.8291]","[0.05, 0.05, 0.05, 0.05, 0.0, 0.0, 0.0695, 0.2898, 0.4853, 0.5333, 0.8104, 0.9072, 0.9309, 0.8834, 0.5333, 0.5333, 0.5333, 0.4294, 0.3422, 0.3921, 0.4583, 0.4908, 0.4839, 0.4408]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",24,24,0.7795,0.7143,0.1656,0.4061,19264.84,"{'wind_lcoe': np.float64(33650.77), 'pv_lcoe': np.float64(27765.74), 'om_total': 53409.2, 'grid_buy': 0.0, 'grid_sell_rev': 0.0, 'storage_daily': 19264.84}",1,19,100,dual
72,21.9317,4179.72,91668.48,0.0,0.0,363.53,354.34,9.19,354.34,0.9747,1.0259,0.0,True,3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2495, 0.3574, 0.3489, 0.15, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1496, 0.4614, 0.7579, 1.0, 1.0, 1.0, 1.0, 0.9448, 0.7623, 0.5053, 0.5402, 0.6459, 0.7391, 0.8614, 0.9215, 0.9086, 0.8291]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0757, 0.2414, 0.4023, 0.5333, 0.6196, 0.6675, 0.6637, 0.5454, 0.4047, 0.2653, 0.2843, 0.3416, 0.3921, 0.4583, 0.4908, 0.4839, 0.4408]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",24,24,0.2764,0.7663,0.0782,0.3046,0.0,"{'wind_lcoe': np.float64(33650.77), 'pv_lcoe': np.float64(16702.93), 'om_total': 41314.77, 'grid_buy': 0.0, 'grid_sell_rev': 0.0, 'storage_daily': 0.0}",1,20,0,dual
72,22.6965,4141.65,94001.2,0.0,0.0,363.53,361.68,0.09,363.44,0.9949,1.0051,0.0,True,3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4312, 0.3489, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.1002, 0.1002, 0.1002, 0.1002, 0.0, 0.0, 0.0, 0.1496, 0.5163, 0.7579, 1.0, 1.0, 1.0, 1.0, 1.0, 0.7704, 0.6, 0.6, 0.6459, 0.7391, 0.8614, 0.9215, 0.9086, 0.8291]","[0.05, 0.05, 0.05, 0.05, 0.0, 0.0, 0.0, 0.0757, 0.2713, 0.4023, 0.5333, 0.5333, 0.7024, 0.6637, 0.5333, 0.4091, 0.3168, 0.3168, 0.3416, 0.3921, 0.4583, 0.4908, 0.4839, 0.4408]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",24,24,0.39,0.6524,0.0539,0.3152,963.24,"{'wind_lcoe': np.float64(33650.77), 'pv_lcoe': np.float64(16702.93), 'om_total': 42684.25, 'grid_buy': 0.0, 'grid_sell_rev': 0.0, 'storage_daily': 963.24}",1,20,5,dual
72,22.7579,4176.42,95046.59,0.0,0.0,363.53,360.37,0.0,363.53,0.9913,1.0088,0.0,True,3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4974, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.1002, 0.1002, 0.1002, 0.1002, 0.0, 0.0, 0.0, 0.1496, 0.5163, 0.7579, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9862, 0.6, 0.6, 0.6459, 0.7391, 0.8614, 0.9215, 0.9086, 0.8291]","[0.05, 0.05, 0.05, 0.05, 0.0, 0.0, 0.0, 0.0757, 0.2713, 0.4023, 0.5333, 0.5333, 0.7364, 0.5333, 0.5333, 0.5259, 0.3168, 0.3168, 0.3416, 0.3921, 0.4583, 0.4908, 0.4839, 0.4408]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",24,24,0.4974,0.6627,0.0345,0.3161,1926.48,"{'wind_lcoe': np.float64(33650.77), 'pv_lcoe': np.float64(16702.93), 'om_total': 42766.4, 'grid_buy': 0.0, 'grid_sell_rev': 0.0, 'storage_daily': 1926.48}",1,20,10,dual
72,22.8343,4258.72,97244.85,0.0,0.0,363.53,358.91,0.0,363.53,0.9873,1.0129,0.0,True,3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.1002, 0.1002, 0.1002, 0.1002, 0.0, 0.0, 0.0, 0.1496, 0.5163, 0.7579, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.6084, 0.6459, 0.7391, 0.8614, 0.9215, 0.9086, 0.8291]","[0.05, 0.05, 0.05, 0.05, 0.0, 0.0, 0.0, 0.0757, 0.2713, 0.4023, 0.5333, 0.5333, 0.5333, 0.5333, 0.5333, 0.5333, 0.5333, 0.3214, 0.3416, 0.3921, 0.4583, 0.4908, 0.4839, 0.4408]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",24,24,0.0,0.6828,0.0,0.3171,3852.97,"{'wind_lcoe': np.float64(33650.77), 'pv_lcoe': np.float64(16702.93), 'om_total': 43038.18, 'grid_buy': 0.0, 'grid_sell_rev': 0.0, 'storage_daily': 3852.97}",1,20,20,dual
72,22.8343,4343.08,99171.34,0.0,0.0,363.53,358.91,0.0,363.53,0.9873,1.0129,0.0,True,3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.1002, 0.1002, 0.1002, 0.1002, 0.0, 0.0, 0.0, 0.1496, 0.5163, 0.7579, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.6084, 0.6459, 0.7391, 0.8614, 0.9215, 0.9086, 0.8291]","[0.05, 0.05, 0.05, 0.05, 0.0, 0.0, 0.0, 0.0757, 0.2713, 0.4023, 0.5333, 0.5333, 0.5333, 0.5333, 0.5333, 0.5333, 0.5333, 0.3214, 0.3416, 0.3921, 0.4583, 0.4908, 0.4839, 0.4408]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",24,24,0.0,0.6828,0.0,0.3171,5779.45,"{'wind_lcoe': np.float64(33650.77), 'pv_lcoe': np.float64(16702.93), 'om_total': 43038.18, 'grid_buy': 0.0, 'grid_sell_rev': 0.0, 'storage_daily': 5779.45}",1,20,30,dual
72,22.8343,4511.82,103024.3,0.0,0.0,363.53,358.91,0.0,363.53,0.9873,1.0129,0.0,True,3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.1002, 0.1002, 0.1002, 0.1002, 0.0, 0.0, 0.0, 0.1496, 0.5163, 0.7579, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.6084, 0.6459, 0.7391, 0.8614, 0.9215, 0.9086, 0.8291]","[0.05, 0.05, 0.05, 0.05, 0.0, 0.0, 0.0, 0.0757, 0.2713, 0.4023, 0.5333, 0.5333, 0.5333, 0.5333, 0.5333, 0.5333, 0.5333, 0.3214, 0.3416, 0.3921, 0.4583, 0.4908, 0.4839, 0.4408]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",24,24,0.0,0.6828,0.0,0.3171,9632.42,"{'wind_lcoe': np.float64(33650.77), 'pv_lcoe': np.float64(16702.93), 'om_total': 43038.18, 'grid_buy': 0.0, 'grid_sell_rev': 0.0, 'storage_daily': 9632.42}",1,20,50,dual
72,22.8343,4933.66,112656.73,0.0,0.0,363.53,358.91,0.0,363.53,0.9873,1.0129,0.0,True,3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.1002, 0.1002, 0.1002, 0.1002, 0.0, 0.0, 0.0, 0.1496, 0.5163, 0.7579, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.6084, 0.6459, 0.7391, 0.8614, 0.9215, 0.9086, 0.8291]","[0.05, 0.05, 0.05, 0.05, 0.0, 0.0, 0.0, 0.0757, 0.2713, 0.4023, 0.5333, 0.5333, 0.5333, 0.5333, 0.5333, 0.5333, 0.5333, 0.3214, 0.3416, 0.3921, 0.4583, 0.4908, 0.4839, 0.4408]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",24,24,0.0,0.6828,0.0,0.3171,19264.84,"{'wind_lcoe': np.float64(33650.77), 'pv_lcoe': np.float64(16702.93), 'om_total': 43038.18, 'grid_buy': 0.0, 'grid_sell_rev': 0.0, 'storage_daily': 19264.84}",1,20,100,dual
72,29.2267,3932.21,114925.35,0.0,0.0,520.07,463.08,55.31,464.76,0.8904,1.1231,0.0,True,3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3785, 0.9068, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9998, 0.4538, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.4342, 0.8199, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8544, 0.54, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.2266, 0.4358, 0.6768, 0.9504, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9999, 0.714, 0.4545, 0.2841, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]",24,24,0.8599,0.896,0.3992,0.4059,963.24,"{'wind_lcoe': np.float64(5508.42), 'pv_lcoe': np.float64(58001.58), 'om_total': 50452.11, 'grid_buy': 0.0, 'grid_sell_rev': 0.0, 'storage_daily': 963.24}",1,21,5,dual
72,29.5759,3940.14,116533.27,0.0,0.0,520.07,467.55,49.75,470.32,0.899,1.1123,0.0,True,3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3785, 0.9068, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9998, 0.4538, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.4342, 0.8199, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.6091, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.2266, 0.4358, 0.6768, 0.9504, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9999, 0.714, 0.5333, 0.3217, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]",24,24,0.8599,0.9126,0.3948,0.4108,1926.48,"{'wind_lcoe': np.float64(5508.42), 'pv_lcoe': np.float64(58001.58), 'om_total': 51096.79, 'grid_buy': 0.0, 'grid_sell_rev': 0.0, 'storage_daily': 1926.48}",1,21,10,dual
72,30.2714,3955.69,119744.52,0.0,0.0,520.07,476.46,38.61,481.46,0.9161,1.0915,0.0,True,3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3785, 0.9068, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.4538, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.4712, 0.8199, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.2467, 0.4358, 0.6768, 0.9504, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.714, 0.5333, 0.5333, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]",24,24,0.8599,0.9455,0.3864,0.4204,3852.97,"{'wind_lcoe': np.float64(5508.42), 'pv_lcoe': np.float64(58001.58), 'om_total': 52381.55, 'grid_buy': 0.0, 'grid_sell_rev': 0.0, 'storage_daily': 3852.97}",1,21,20,dual
72,30.9526,3971.5,122928.04,0.0,0.0,520.07,485.17,27.44,492.63,0.9329,1.0719,0.0,True,3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3785, 0.9068, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.4538, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.89, 0.8199, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.4738, 0.4358, 0.6768, 0.9504, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.714, 0.5333, 0.5333, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]",24,24,0.8599,0.9777,0.3785,0.4299,5779.45,"{'wind_lcoe': np.float64(5508.42), 'pv_lcoe': np.float64(58001.58), 'om_total': 53638.59, 'grid_buy': 0.0, 'grid_sell_rev': 0.0, 'storage_daily': 5779.45}",1,21,30,dual
72,32.3286,4001.67,129368.71,0.0,0.0,520.07,503.1,5.08,514.99,0.9674,1.0337,0.0,True,3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3785, 0.9068, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.4538, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.7521, 0.8199, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.3991, 0.4358, 0.6768, 0.9504, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.714, 0.5333, 0.5333, 0.5333, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0]",24,24,0.8599,0.9694,0.3631,0.449,9632.42,"{'wind_lcoe': np.float64(5508.42), 'pv_lcoe': np.float64(58001.58), 'om_total': 56226.29, 'grid_buy': 0.0, 'grid_sell_rev': 0.0, 'storage_daily': 9632.42}",1,21,50,dual
72,32.7243,4272.71,139821.69,0.0,0.0,520.07,503.84,0.0,520.07,0.9688,1.0322,0.0,True,3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.5182, 0.8199, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.2723, 0.4358, 0.5333, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.5333, 0.5333, 0.5333, 0.5333, 0.5333, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0]",24,24,1.0,0.9559,0.3281,0.4545,19264.84,"{'wind_lcoe': np.float64(5508.42), 'pv_lcoe': np.float64(58001.58), 'om_total': 57046.85, 'grid_buy': 0.0, 'grid_sell_rev': 0.0, 'storage_daily': 19264.84}",1,21,100,dual
72,23.7424,3813.95,90552.22,0.0,0.0,390.28,386.9,1.83,388.45,0.9914,1.0087,0.0,True,3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3734, 0.7909, 1.0, 1.0, 1.0, 0.8918, 0.4603, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.1077, 0.5145, 0.8918, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9851, 0.6, 0.1002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0539, 0.2703, 0.4748, 0.6746, 0.8887, 1.0, 1.0, 1.0, 0.9425, 0.7174, 0.5253, 0.3168, 0.05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]",24,24,0.7881,0.7846,0.351,0.3298,963.24,"{'wind_lcoe': np.float64(5508.42), 'pv_lcoe': np.float64(42426.42), 'om_total': 41654.14, 'grid_buy': 0.0, 'grid_sell_rev': 0.0, 'storage_daily': 963.24}",1,22,5,dual
72,23.9101,3835.91,91716.98,0.0,0.0,390.28,386.86,0.0,390.28,0.9912,1.0088,0.0,True,3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9432, 1.0, 1.0, 1.0, 0.8918, 0.4603, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.1077, 0.5145, 0.8918, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.7997, 0.1002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0539, 0.2703, 0.4748, 0.5333, 0.9698, 1.0, 1.0, 1.0, 0.9425, 0.7174, 0.5333, 0.4249, 0.05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]",24,24,0.8825,0.8011,0.3371,0.3321,1926.48,"{'wind_lcoe': np.float64(5508.42), 'pv_lcoe': np.float64(42426.42), 'om_total': 41855.65, 'grid_buy': 0.0, 'grid_sell_rev': 0.0, 'storage_daily': 1926.48}",1,22,10,dual
