scenario_id,wind_scenario,solar_scenario,hour,hour_label,wind_MW,solar_MW,load_MW
10,3,2,15,15:00,24.3258,21.7096,3.8202
10,3,2,16,16:00,23.0119,11.4153,3.75
10,3,2,17,17:00,24.5081,3.1071,3.1398
10,3,2,18,18:00,27.8851,0.2928,2.61
10,3,2,19,19:00,31.2896,0.0,2.1198
10,3,2,20,20:00,32.1851,0.0,1.86
10,3,2,21,21:00,31.6934,0.0,1.6302
10,3,2,22,22:00,29.4008,0.0,1.56
10,3,2,23,23:00,26.8445,0.0,1.4802
11,3,3,0,00:00,4.8112,0.0,1.3698
11,3,3,1,01:00,5.5538,0.0,1.0998
11,3,3,2,02:00,5.6611,0.0,0.7998
11,3,3,3,03:00,5.2276,0.0,0.99
11,3,3,4,04:00,4.8716,0.0906,1.1802
11,3,3,5,05:00,4.4151,0.8686,1.6302
11,3,3,6,06:00,3.9081,4.357,2.5002
11,3,3,7,07:00,3.8047,12.9748,3.3702
11,3,3,8,08:00,4.6606,22.6137,4.0098
11,3,3,9,09:00,6.3141,30.8605,4.2
11,3,3,10,10:00,8.3771,36.4494,4.1202
11,3,3,11,11:00,12.9457,37.7086,3.9
11,3,3,12,12:00,19.6642,35.4698,3.2598
11,3,3,13,13:00,23.5353,29.771,2.6898
11,3,3,14,14:00,24.7861,22.2811,3.63
11,3,3,15,15:00,24.3258,13.2676,3.8202
11,3,3,16,16:00,23.0119,4.8164,3.75
11,3,3,17,17:00,24.5081,1.0647,3.1398
11,3,3,18,18:00,27.8851,0.1534,2.61
11,3,3,19,19:00,31.2896,0.0,2.1198
11,3,3,20,20:00,32.1851,0.0,1.86
11,3,3,21,21:00,31.6934,0.0,1.6302
11,3,3,22,22:00,29.4008,0.0,1.56
11,3,3,23,23:00,26.8445,0.0,1.4802
12,3,4,0,00:00,4.8112,0.0,1.3698
12,3,4,1,01:00,5.5538,0.0,1.0998
12,3,4,2,02:00,5.6611,0.0,0.7998
12,3,4,3,03:00,5.2276,0.0,0.99
12,3,4,4,04:00,4.8716,0.0293,1.1802
12,3,4,5,05:00,4.4151,0.3006,1.6302
12,3,4,6,06:00,3.9081,0.9461,2.5002
12,3,4,7,07:00,3.8047,5.0368,3.3702
12,3,4,8,08:00,4.6606,12.857,4.0098
12,3,4,9,09:00,6.3141,19.1202,4.2
12,3,4,10,10:00,8.3771,23.7417,4.1202
12,3,4,11,11:00,12.9457,25.2862,3.9
12,3,4,12,12:00,19.6642,23.8614,3.2598
12,3,4,13,13:00,23.5353,19.4035,2.6898
12,3,4,14,14:00,24.7861,13.4164,3.63
12,3,4,15,15:00,24.3258,5.8794,3.8202
12,3,4,16,16:00,23.0119,1.287,3.75
12,3,4,17,17:00,24.5081,0.4775,3.1398
12,3,4,18,18:00,27.8851,0.0806,2.61
12,3,4,19,19:00,31.2896,0.0,2.1198
12,3,4,20,20:00,32.1851,0.0,1.86
12,3,4,21,21:00,31.6934,0.0,1.6302
12,3,4,22,22:00,29.4008,0.0,1.56
12,3,4,23,23:00,26.8445,0.0,1.4802
13,4,1,0,00:00,3.3194,0.0,1.3698
13,4,1,1,01:00,3.3311,0.0,1.0998
13,4,1,2,02:00,3.1595,0.0,0.7998
13,4,1,3,03:00,3.2611,0.0,0.99
13,4,1,4,04:00,3.4564,0.7201,1.1802
13,4,1,5,05:00,3.2393,7.0216,1.6302
